date,sku,UnitsSold,UnitPriceLKR,PromotionFlag,PromotionType,StockoutFlag,DemandExceededSupply,LostSalesQty
2024-01-01,LK-BEV-9DXJ3,7,184.17,False,,0,0,0
2024-01-01,LK-BEV-TGBCV,9,189.49,True,Discount,0,0,0
2024-01-01,LK-BEV-8N7OD,2,488.36,False,,0,0,0
2024-01-01,LK-BEV-AZU41,4,260.04,False,,0,0,0
2024-01-01,LK-BEV-X5QJI,4,447.34,False,,0,0,0
2024-01-01,LK-BEV-IQ2BA,2,683.34,False,,0,0,0
2024-01-01,LK-BEV-FDHGZ,3,565.34,False,,1,1,3
2024-01-01,LK-BEV-DHW9R,4,369.87,False,,0,0,0
2024-01-01,LK-BEV-C1YDM,5,695.23,False,,0,0,0
2024-01-01,LK-BEV-USU9F,5,301.23,False,,0,0,0
2024-01-01,LK-BEV-UT4S7,2,567.64,False,,0,0,0
2024-01-01,LK-BEV-9IK01,5,432.74,False,,0,0,0
2024-01-01,LK-BEV-BG34I,3,153.47,False,,0,0,0
2024-01-01,LK-BEV-MF60Y,8,408.84,False,,0,0,0
2024-01-01,LK-BEV-93MZY,9,102.92,True,BOGOF,0,0,0
2024-01-01,LK-BEV-2LJK4,8,779.05,False,,0,0,0
2024-01-01,LK-BEV-969F5,2,854.27,False,,0,0,0
2024-01-01,LK-BEV-WO8NB,4,823.88,False,,0,0,0
2024-01-01,LK-DAI-8QSSP,25,789.71,False,,0,0,0
2024-01-01,LK-DAI-JTB9X,13,2089.55,False,,0,0,0
2024-01-01,LK-DAI-ZP6SW,50,425.45,True,Near-Expiry,0,0,0
2024-01-01,LK-DAI-IADDU,18,519.97,False,,1,1,6
2024-01-01,LK-DAI-PE46A,14,502.08,False,,0,0,0
2024-01-01,LK-DAI-5GE09,15,740.97,False,,0,0,0
2024-01-01,LK-DAI-JLZY1,8,151.21,False,,0,0,0
2024-01-01,LK-DAI-XF445,27,266.79,True,BOGOF,0,0,0
2024-01-01,LK-DAI-ERXDO,11,438.74,False,,0,0,0
2024-01-01,LK-DAI-ZNQDX,7,633.16,False,,0,0,0
2024-01-01,LK-DAI-ZDO74,11,97.58,True,Bundle,0,0,0
2024-01-01,LK-DAI-XVL5P,5,496.71,False,,0,0,0
2024-01-01,LK-DAI-WKMY9,11,144.09,False,,0,0,0
2024-01-01,LK-DAI-NBCJ2,9,601.39,False,,0,0,0
2024-01-01,LK-DAI-YBNO2,10,625.71,False,,0,0,0
2024-01-01,LK-DAI-C80EB,13,501.4,False,,0,0,0
2024-01-01,LK-DAI-2TCZS,5,94.3,False,,0,0,0
2024-01-01,LK-DAI-939AY,13,489.88,False,,0,0,0
2024-01-01,LK-DAI-GS8G8,9,521.89,False,,0,0,0
2024-01-01,LK-DAI-GJC36,18,127.05,False,,0,0,0
2024-01-01,LK-DAI-VK7N3,6,479.2,False,,0,0,0
2024-01-01,LK-DAI-VT8K0,28,75.73,True,BOGOF,0,0,0
2024-01-01,LK-DAI-TKCD0,7,155.21,False,,0,0,0
2024-01-01,LK-DAI-AIH0P,10,594.08,False,,0,0,0
2024-01-01,LK-DAI-064W3,10,227.55,False,,0,0,0
2024-01-01,LK-DAI-AI89Y,15,1168.02,False,,0,0,0
2024-01-01,LK-DAI-QQB9L,5,500.67,False,,0,0,0
2024-01-01,LK-DAI-25A5P,9,979.11,False,,0,0,0
2024-01-01,LK-DAI-F4ABU,14,1165.58,False,,0,0,0
2024-01-01,LK-DAI-Q95G3,15,629.41,False,,0,0,0
2024-01-01,LK-DAI-PFDRW,13,278.37,False,,0,0,0
2024-01-01,LK-DAI-2NV01,12,452.13,False,,1,1,6
2024-01-01,LK-DAI-YLNFX,23,218.45,True,Flash,0,0,0
2024-01-01,LK-DAI-1OE5E,6,553.92,False,,0,0,0
2024-01-01,LK-DAI-DJNV0,18,384.16,False,,0,0,0
2024-01-01,LK-DAI-YMX9D,28,488.24,True,Discount,0,0,0
2024-01-01,LK-DAI-7UJOD,6,108.2,False,,0,0,0
2024-01-01,LK-DAI-5RJN2,7,444.53,False,,0,0,0
2024-01-01,LK-DAI-J8Y6R,7,114.74,False,,0,0,0
2024-01-01,LK-DAI-WR965,7,522.02,False,,0,0,0
2024-01-01,LK-BAK-SLAYN,6,154.02,False,,0,0,0
2024-01-01,LK-BAK-KGEUI,5,419.32,False,,0,0,0
2024-01-01,LK-BAK-OYC3R,13,76.51,True,Near-Expiry,0,0,0
2024-01-01,LK-BAK-1QCWQ,4,339.77,False,,0,0,0
2024-01-01,LK-BAK-V8OGA,5,188.6,False,,0,0,0
2024-01-01,LK-BAK-D7OI0,6,308.57,True,Discount,0,0,0
2024-01-01,LK-BAK-Q05PX,4,203.23,False,,0,0,0
2024-01-01,LK-BAK-K12V2,9,313.52,False,,0,0,0
2024-01-01,LK-BAK-YK03O,3,533.32,False,,1,1,7
2024-01-01,LK-BAK-EPADA,10,324.18,False,,0,0,0
2024-01-01,LK-BAK-KMBY9,4,549.43,False,,0,0,0
2024-01-01,LK-BAK-W79WC,5,174.33,False,,0,0,0
2024-01-01,LK-BAK-PKZGG,6,333.41,False,,0,0,0
2024-01-01,LK-BAK-41IZX,5,129.07,False,,0,0,0
2024-01-01,LK-BAK-2CWT0,5,123.66,False,,0,0,0
2024-01-01,LK-BAK-ZPD2T,3,619.29,False,,0,0,0
2024-01-01,LK-BAK-NT0MQ,5,106.82,False,,0,0,0
2024-01-01,LK-BAK-DQFJ6,11,543.62,False,,0,0,0
2024-01-01,LK-BAK-CC1M3,6,91.91,False,,0,0,0
2024-01-01,LK-BAK-SIJPY,2,129.17,False,,0,0,0
2024-01-01,LK-BAK-YF0D0,6,426.38,False,,0,0,0
2024-01-01,LK-BAK-9DL5T,7,345.89,False,,0,0,0
2024-01-01,LK-BAK-3W563,19,115.65,True,Near-Expiry,1,1,18
2024-01-01,LK-BAK-EXUYH,6,165.37,False,,0,0,0
2024-01-01,LK-BAK-K03W0,8,161.59,False,,0,0,0
2024-01-01,LK-BAK-QXGNR,3,324.42,False,,0,0,0
2024-01-01,LK-INS-P1V3Z,6,85.71,False,,0,0,0
2024-01-01,LK-INS-GP51K,3,75.25,False,,0,0,0
2024-01-01,LK-INS-FF1BL,7,70.64,False,,0,0,0
2024-01-01,LK-INS-CVITW,3,103.44,False,,0,0,0
2024-01-01,LK-INS-VYV2G,8,100.9,False,,0,0,0
2024-01-01,LK-INS-SZWD0,3,86.56,False,,0,0,0
2024-01-01,LK-INS-IKGEQ,8,100.88,False,,0,0,0
2024-01-01,LK-INS-ELOU8,5,262.62,False,,0,0,0
2024-01-01,LK-INS-YTAUL,10,90.0,False,,0,0,0
2024-01-01,LK-INS-Q8HKE,3,192.19,False,,0,0,0
2024-01-01,LK-INS-9HBN5,2,75.33,False,,0,0,0
2024-01-01,LK-INS-T1YJF,5,95.92,False,,0,0,0
2024-01-01,LK-INS-37QQY,10,336.58,False,,0,0,0
2024-01-01,LK-INS-KMUSO,10,342.24,False,,0,0,0
2024-01-01,LK-INS-UMYGY,17,73.26,True,Discount,0,0,0
2024-01-01,LK-INS-WS44C,4,683.01,False,,0,0,0
2024-01-01,LK-INS-GN74F,3,617.43,False,,0,0,0
2024-01-01,LK-INS-SSVIW,8,89.25,False,,0,0,0
2024-01-01,LK-INS-V60XN,4,112.5,False,,0,0,0
2024-01-01,LK-INS-8YB7W,9,80.18,False,,0,0,0
2024-01-01,LK-INS-ACOSY,6,67.14,False,,0,0,0
2024-01-01,LK-INS-2GDGK,4,96.47,False,,0,0,0
2024-01-01,LK-INS-OXDTP,7,191.87,False,,0,0,0
2024-01-01,LK-INS-6US7R,7,90.62,False,,0,0,0
2024-01-01,LK-INS-RCTLT,5,79.82,False,,0,0,0
2024-01-01,LK-INS-RA6WI,3,112.47,False,,0,0,0
2024-01-01,LK-SNK-EYCE4,1,611.96,False,,0,0,0
2024-01-01,LK-SNK-4K00I,1,363.99,False,,0,0,0
2024-01-01,LK-SNK-5DNWN,1,185.16,False,,0,0,0
2024-01-01,LK-SNK-YJCMR,1,567.42,False,,0,0,0
2024-01-01,LK-SNK-K7ORF,1,172.91,False,,0,0,0
2024-01-01,LK-SNK-UZ1EG,1,134.48,False,,0,0,0
2024-01-01,LK-SNK-EYYLH,2,313.45,True,Near-Expiry,0,0,0
2024-01-01,LK-SNK-OU3DY,2,196.54,False,,0,0,0
2024-01-01,LK-SNK-W8ZUV,1,590.59,False,,0,0,0
2024-01-01,LK-SNK-L3CHO,2,151.84,False,,0,0,0
2024-01-01,LK-SNK-FEJ2X,1,230.14,False,,0,0,0
2024-01-01,LK-SNK-USEXU,1,151.11,False,,0,0,0
2024-01-01,LK-TEA-PXAHK,40,533.78,False,,0,0,0
2024-01-01,LK-TEA-DNON4,16,501.24,False,,0,0,0
2024-01-01,LK-TEA-EZP7Q,12,260.47,False,,0,0,0
2024-01-01,LK-TEA-IQIUX,16,461.28,False,,0,0,0
2024-01-01,LK-TEA-8V0BJ,14,336.96,False,,0,0,0
2024-01-01,LK-TEA-L9R9K,11,324.07,False,,0,0,0
2024-01-01,LK-TEA-JZP97,34,377.72,False,,0,0,0
2024-01-01,LK-TEA-1G7IR,9,1627.92,False,,0,0,0
2024-01-01,LK-TEA-8X8L0,8,351.58,False,,0,0,0
2024-01-01,LK-TEA-NOX8F,30,639.42,True,Flash,0,0,0
2024-01-01,LK-TEA-WDS9Y,7,325.29,False,,0,0,0
2024-01-01,LK-TEA-CBDPD,7,3071.05,False,,0,0,0
2024-01-01,LK-TEA-1Q3M7,20,194.49,False,,0,0,0
2024-01-01,LK-TEA-0K3WY,21,1273.16,False,,0,0,0
2024-01-01,LK-TEA-D1FPE,10,169.82,False,,0,0,0
2024-01-01,LK-TEA-0VTKR,20,321.86,False,,0,0,0
2024-01-01,LK-TEA-QPF0Q,4,430.63,False,,0,0,0
2024-01-01,LK-TEA-K0YEH,12,453.12,False,,0,0,0
2024-01-01,LK-HOU-PWEIJ,8,463.25,False,,0,0,0
2024-01-01,LK-HOU-BDW56,3,425.4,False,,0,0,0
2024-01-01,LK-HOU-DN1MX,3,1451.28,False,,0,0,0
2024-01-01,LK-HOU-MO1PO,4,508.71,False,,0,0,0
2024-01-01,LK-HOU-X5WWP,4,904.9,False,,0,0,0
2024-01-01,LK-HOU-Z7X4I,4,366.73,False,,0,0,0
2024-01-01,LK-HOU-EHR07,3,142.2,False,,0,0,0
2024-01-01,LK-HOU-B66H3,8,499.83,False,,0,0,0
2024-01-01,LK-HOU-T18S1,5,574.0,False,,0,0,0
2024-01-01,LK-HOU-PO4LJ,2,380.65,False,,0,0,0
2024-01-01,LK-HOU-TVD1X,17,197.24,True,Flash,0,0,0
2024-01-01,LK-HOU-XGC7J,4,208.85,False,,0,0,0
2024-01-01,LK-HOU-V8LYM,6,508.9,False,,0,0,0
2024-01-01,LK-HOU-Z1T2X,5,684.34,False,,0,0,0
2024-01-01,LK-HOU-YZG3W,4,306.89,False,,0,0,0
2024-01-01,LK-HOU-VGV0E,3,398.1,False,,0,0,0
2024-01-01,LK-HOU-ESRSB,7,1012.29,False,,0,0,0
2024-01-01,LK-HOU-CWBPA,8,424.97,False,,0,0,0
2024-01-01,LK-HOU-7N6Y2,3,828.99,False,,0,0,0
2024-01-01,LK-HOU-N25WM,6,835.61,False,,0,0,0
2024-01-01,LK-HOU-M9XHC,9,747.14,False,,0,0,0
2024-01-01,LK-HOU-QHR13,4,139.71,False,,0,0,0
2024-01-01,LK-HOU-5CF72,12,566.79,False,,0,0,0
2024-01-01,LK-HOU-5HCQX,4,401.0,False,,0,0,0
2024-01-01,LK-PER-LK3YJ,1,164.49,False,,0,0,0
2024-01-01,LK-PER-IP11Y,2,311.18,False,,0,0,0
2024-01-01,LK-PER-QJSQC,1,375.03,False,,0,0,0
2024-01-01,LK-PER-2BH2N,37,247.08,True,Bundle,0,0,0
2024-01-01,LK-PER-SE2KY,1,248.37,False,,0,0,0
2024-01-01,LK-PER-D070E,3,313.55,False,,0,0,0
2024-01-01,LK-BAB-9L3H0,2,847.88,False,,0,0,0
2024-01-01,LK-BAB-RXPUD,6,774.98,True,Flash,0,0,0
2024-01-01,LK-BAB-5ZAQL,3,773.87,False,,0,0,0
2024-01-01,LK-BAB-TVJ0P,2,421.74,False,,0,0,0
2024-01-01,LK-BAB-5IAN8,1,1664.83,False,,0,0,0
2024-01-01,LK-BAB-ERFXI,2,2920.24,False,,0,0,0
2024-01-01,LK-BAB-DKEPL,16,2444.93,False,,1,1,7
2024-01-01,LK-BAB-DDAFS,19,393.52,False,,0,0,0
2024-01-01,LK-FRZ-6DG8N,1,1294.25,False,,0,0,0
2024-01-01,LK-FRZ-F163L,2,864.38,False,,0,0,0
2024-01-01,LK-FRZ-1MRR9,1,568.38,False,,0,0,0
2024-01-01,LK-FRZ-DNH4N,21,452.99,False,,0,0,0
2024-01-01,LK-FRZ-NA8NZ,3,1681.89,False,,0,0,0
2024-01-02,LK-RIC-XAJI0,20,289.58,False,,0,0,0
2024-01-02,LK-RIC-ZMF8M,8,1385.35,False,,0,0,0
2024-01-02,LK-RIC-ZBIKC,7,232.14,False,,0,0,0
2024-01-02,LK-RIC-UY41I,6,1467.16,False,,0,0,0
2024-01-02,LK-RIC-6OH9S,9,265.23,False,,0,0,0
2024-01-02,LK-RIC-MKFAZ,4,223.55,False,,0,0,0
2024-01-02,LK-RIC-C58DR,7,352.48,False,,0,0,0
2024-01-02,LK-RIC-EIMVI,8,287.58,False,,0,0,0
2024-01-02,LK-RIC-3GDPP,14,950.83,False,,0,0,0
2024-01-02,LK-RIC-B9487,3,258.63,False,,0,0,0
2024-01-02,LK-RIC-RGHC0,4,198.12,False,,0,0,0
2024-01-02,LK-RIC-BCXUL,5,248.28,False,,0,0,0
2024-01-02,LK-RIC-5NF4Z,3,359.73,False,,0,0,0
2024-01-02,LK-RIC-L6246,6,363.3,False,,1,1,5
2024-01-02,LK-RIC-3J2D5,14,1497.88,False,,1,0,0
2024-01-02,LK-RIC-7E8G8,7,384.76,False,,1,1,4
2024-01-02,LK-RIC-0HP87,5,1518.02,False,,0,0,0
2024-01-02,LK-RIC-KPUXQ,5,503.2,False,,0,0,0
2024-01-02,LK-RIC-TUL1P,10,348.14,False,,0,0,0
2024-01-02,LK-RIC-6CFNF,6,231.57,False,,0,0,0
2024-01-02,LK-RIC-0TVHH,17,214.25,False,,0,0,0
2024-01-02,LK-RIC-JLQM5,9,238.35,False,,0,0,0
2024-01-02,LK-RIC-E8QJN,14,306.26,False,,1,1,4
2024-01-02,LK-RIC-4VE92,8,345.56,False,,0,0,0
2024-01-02,LK-RIC-3TRP0,17,309.29,False,,0,0,0
2024-01-02,LK-RIC-ZJA8D,12,1153.47,False,,0,0,0
2024-01-02,LK-RIC-LZJJE,8,332.6,False,,0,0,0
2024-01-02,LK-RIC-ZEBBK,9,1198.56,False,,0,0,0
2024-01-02,LK-RIC-FUK9E,9,254.62,False,,0,0,0
2024-01-02,LK-RIC-HXFGC,7,334.6,False,,0,0,0
2024-01-02,LK-RIC-EIFJF,5,319.86,False,,0,0,0
2024-01-02,LK-RIC-VAIY4,7,368.36,False,,0,0,0
2024-01-02,LK-RIC-LYK83,6,353.45,False,,0,0,0
2024-01-02,LK-RIC-PBJEK,10,289.37,False,,0,0,0
2024-01-02,LK-RIC-49ITN,12,333.88,False,,0,0,0
2024-01-02,LK-RIC-1N759,7,260.7,False,,1,1,7
2024-01-02,LK-RIC-SQ0OX,13,286.19,True,Discount,0,0,0
2024-01-02,LK-RIC-0PDW5,10,1250.84,False,,0,0,0
2024-01-02,LK-RIC-I6FQJ,8,377.55,False,,0,0,0
2024-01-02,LK-RIC-IUU9K,5,1420.04,False,,0,0,0
2024-01-02,LK-RIC-BNE6L,13,353.74,False,,0,0,0
2024-01-02,LK-RIC-0982N,5,1228.8,False,,0,0,0
2024-01-02,LK-RIC-XWQZX,10,709.8,False,,0,0,0
2024-01-02,LK-DRY-4W7KY,4,326.96,False,,0,0,0
2024-01-02,LK-DRY-92H3T,12,448.17,False,,0,0,0
2024-01-02,LK-DRY-AJEPE,13,231.43,False,,0,0,0
2024-01-02,LK-DRY-PDZP6,3,369.26,False,,0,0,0
2024-01-02,LK-DRY-X1ZHQ,7,260.39,False,,0,0,0
2024-01-02,LK-DRY-NEC8U,13,101.88,False,,0,0,0
2024-01-02,LK-DRY-U3493,7,182.08,False,,0,0,0
2024-01-02,LK-DRY-TNQFL,15,244.53,False,,0,0,0
2024-01-02,LK-DRY-DYVSL,6,90.5,False,,0,0,0
2024-01-02,LK-DRY-43C5B,8,187.49,False,,0,0,0
2024-01-02,LK-DRY-SOLML,18,153.66,False,,0,0,0
2024-01-02,LK-DRY-G1R11,6,68.62,False,,0,0,0
2024-01-02,LK-DRY-3C54W,7,104.49,False,,0,0,0
2024-01-02,LK-DRY-XBZ9S,10,91.88,False,,0,0,0
2024-01-02,LK-DRY-5MUFM,8,151.1,False,,0,0,0
2024-01-02,LK-DRY-GH8RI,13,185.25,False,,0,0,0
2024-01-02,LK-DRY-POYIP,12,148.31,False,,0,0,0
2024-01-02,LK-DRY-EJX5T,9,168.86,False,,0,0,0
2024-01-02,LK-DRY-NB74X,7,65.18,False,,0,0,0
2024-01-02,LK-DRY-P2QD6,17,1561.72,False,,0,0,0
2024-01-02,LK-DRY-2SA5B,13,435.75,False,,0,0,0
2024-01-02,LK-DRY-9RGEZ,8,319.95,False,,0,0,0
2024-01-02,LK-DRY-LEN60,19,1020.21,False,,0,0,0
2024-01-02,LK-DRY-VPYMB,4,1066.73,False,,0,0,0
2024-01-02,LK-DRY-8BFQN,26,262.8,True,Flash,0,0,0
2024-01-02,LK-DRY-HWY9H,20,401.2,False,,0,0,0
2024-01-02,LK-DRY-52XG8,8,496.15,False,,0,0,0
2024-01-02,LK-DRY-KTSG7,11,182.3,False,,0,0,0
2024-01-02,LK-DRY-XKI3O,6,257.75,False,,0,0,0
2024-01-02,LK-DRY-LQJID,8,222.49,False,,0,0,0
2024-01-02,LK-DRY-HMBR5,16,386.54,False,,0,0,0
2024-01-02,LK-DRY-K9YE9,20,82.97,True,Near-Expiry,0,0,0
2024-01-02,LK-DRY-7LOW4,10,264.93,False,,0,0,0
2024-01-02,LK-DRY-R821U,12,68.54,False,,0,0,0
2024-01-02,LK-DRY-1750C,11,101.08,False,,0,0,0
2024-01-02,LK-DRY-VGIUI,5,101.57,False,,0,0,0
2024-01-02,LK-DRY-C7X0H,10,185.59,False,,0,0,0
2024-01-02,LK-DRY-AT7O7,10,52.87,False,,0,0,0
2024-01-02,LK-DRY-G05KB,14,85.37,True,Near-Expiry,0,0,0
2024-01-02,LK-DRY-JG02U,14,148.91,False,,0,0,0
2024-01-02,LK-DRY-K0AXY,11,145.96,False,,0,0,0
2024-01-02,LK-DRY-OTQTX,6,183.08,False,,0,0,0
2024-01-02,LK-DRY-EHUDS,7,151.48,False,,0,0,0
2024-01-02,LK-DRY-MC97C,17,116.23,True,Near-Expiry,1,1,3
2024-01-02,LK-DRY-T0IAA,10,138.41,False,,0,0,0
2024-01-02,LK-DRY-HDBVZ,11,719.19,False,,0,0,0
2024-01-02,LK-DRY-59SOJ,10,1046.37,False,,0,0,0
2024-01-02,LK-DRY-4FQCO,17,378.58,False,,0,0,0
2024-01-02,LK-DRY-G10UR,9,991.04,False,,0,0,0
2024-01-02,LK-BEV-SRD9Q,2,165.11,False,,0,0,0
