date,sku,UnitsSold,UnitPriceLKR,PromotionFlag,PromotionType,StockoutFlag,DemandExceededSupply,LostSalesQty
2023-01-01,LK-RIC-IUU9K,7,1482.82,False,,1,0,0
2023-01-01,LK-RIC-BNE6L,18,371.23,False,,0,0,0
2023-01-01,LK-RIC-0982N,8,1274.8,False,,0,0,0
2023-01-01,LK-DRY-4W7KY,11,376.23,False,,1,0,0
2023-01-01,LK-DRY-92H3T,15,509.62,False,,0,0,0
2023-01-01,LK-DRY-AJEPE,14,264.38,False,,0,0,0
2023-01-01,LK-DRY-X1ZHQ,5,288.13,False,,1,0,0
2023-01-01,LK-DRY-NEC8U,14,114.47,False,,1,0,0
2023-01-01,LK-DRY-U3493,13,205.59,False,,1,0,0
2023-01-01,LK-DRY-DYVSL,19,100.84,False,,1,0,0
2023-01-01,LK-DRY-43C5B,58,109.9,True,Near-Expiry,0,0,0
2023-01-01,LK-DRY-SOLML,16,141.37,True,Bundle,0,0,0
2023-01-01,LK-DRY-G1R11,12,77.73,False,,0,0,0
2023-01-01,LK-DRY-3C54W,17,118.3,False,,1,0,0
2023-01-01,LK-DRY-XBZ9S,13,104.47,False,,0,0,0
2023-01-01,LK-DRY-5MUFM,11,165.96,False,,0,0,0
2023-01-01,LK-DRY-GH8RI,8,209.25,False,,0,0,0
2023-01-01,LK-DRY-POYIP,13,171.82,False,,0,0,0
2023-01-01,LK-DRY-EJX5T,13,193.37,False,,0,0,0
2023-01-01,LK-DRY-NB74X,29,71.78,False,,0,0,0
2023-01-01,LK-DRY-P2QD6,23,1782.22,False,,1,1,10
2023-01-01,LK-DRY-2SA5B,30,495.87,False,,0,0,0
2023-01-01,LK-DRY-9RGEZ,16,367.66,False,,0,0,0
2023-01-01,LK-DRY-LEN60,34,1140.4,False,,0,0,0
2023-01-01,LK-DRY-VPYMB,13,1198.85,False,,1,0,0
2023-01-01,LK-DRY-8BFQN,24,345.7,True,Discount,0,0,0
2023-01-01,LK-DRY-HWY9H,23,454.63,False,,0,0,0
2023-01-01,LK-DRY-2ATN2,38,278.9,False,,0,0,0
2023-01-01,LK-DRY-52XG8,17,559.44,False,,0,0,0
2023-01-01,LK-DRY-KTSG7,23,166.84,True,Discount,0,0,0
2023-01-01,LK-DRY-XKI3O,5,300.69,False,,0,0,0
2023-01-01,LK-DRY-LQJID,11,247.07,False,,0,0,0
2023-01-01,LK-DRY-HMBR5,13,437.0,False,,0,0,0
2023-01-01,LK-DRY-K9YE9,14,166.96,False,,1,0,0
2023-01-01,LK-DRY-7LOW4,10,306.29,False,,0,0,0
2023-01-01,LK-DRY-R821U,19,76.06,False,,1,0,0
2023-01-01,LK-DRY-1750C,16,115.77,False,,0,0,0
2023-01-01,LK-DRY-VGIUI,11,112.86,False,,0,0,0
2023-01-01,LK-DRY-C7X0H,6,212.28,False,,0,0,0
2023-01-01,LK-DRY-AT7O7,37,51.44,True,Discount,0,0,0
2023-01-01,LK-DRY-G05KB,16,180.15,False,,0,0,0
2023-01-01,LK-DRY-JG02U,14,169.5,False,,1,0,0
2023-01-01,LK-DRY-K0AXY,28,98.44,True,Near-Expiry,0,0,0
2023-01-01,LK-DRY-OTQTX,19,200.67,False,,0,0,0
2023-01-01,LK-DRY-EHUDS,16,171.16,False,,0,0,0
2023-01-01,LK-DRY-MC97C,31,204.14,True,Discount,0,0,0
2023-01-01,LK-DRY-T0IAA,10,155.99,False,,0,0,0
2023-01-01,LK-DRY-HDBVZ,23,819.82,False,,0,0,0
2023-01-01,LK-DRY-59SOJ,30,1210.92,False,,0,0,0
2023-01-01,LK-DRY-4FQCO,24,436.88,False,,0,0,0
2023-01-01,LK-DRY-G10UR,13,1140.49,False,,0,0,0
2023-01-01,LK-BEV-RXYJ3,17,467.1,False,,0,0,0
2023-01-01,LK-BEV-O4IZA,12,332.08,False,,1,0,0
2023-01-01,LK-BEV-P7G7S,8,521.86,False,,0,0,0
2023-01-01,LK-BEV-DNTCA,6,196.94,False,,0,0,0
2023-01-01,LK-BEV-ZW0LD,19,543.13,False,,0,0,0
2023-01-01,LK-BEV-AO20U,7,497.05,False,,1,0,0
2023-01-01,LK-BEV-WVHDK,10,169.01,False,,0,0,0
2023-01-01,LK-BEV-W82LK,11,308.21,False,,0,0,0
2023-01-01,LK-BEV-RWIXZ,11,561.14,False,,0,0,0
2023-01-01,LK-BEV-1XMXB,12,239.39,False,,0,0,0
2023-01-01,LK-BEV-F9RK7,10,437.6,False,,0,0,0
2023-01-01,LK-BEV-4XYF9,7,487.85,False,,1,0,0
2023-01-01,LK-BEV-PAHKZ,9,456.71,False,,0,0,0
2023-01-01,LK-BEV-4W3ZK,10,374.08,False,,0,0,0
2023-01-01,LK-BEV-77GGK,18,188.22,True,BOGOF,0,0,0
2023-01-01,LK-BEV-TVG9K,16,167.96,False,,1,0,0
2023-01-01,LK-BEV-RLKTE,9,135.95,False,,0,0,0
2023-01-01,LK-BEV-XJN6F,19,211.88,False,,1,0,0
2023-01-01,LK-BEV-ECN0D,5,221.14,False,,1,0,0
2023-01-01,LK-BEV-4DD1V,6,286.87,False,,0,0,0
2023-01-01,LK-BEV-181AC,6,441.4,False,,0,0,0
2023-01-01,LK-BEV-TOW4Y,8,986.15,False,,1,0,0
2023-01-01,LK-BEV-8S2ZG,6,388.6,False,,0,0,0
2023-01-01,LK-BEV-3UEYB,7,287.78,False,,1,0,0
2023-01-01,LK-BEV-6SZN9,9,291.08,False,,1,0,0
2023-01-01,LK-BEV-LJCH2,5,359.65,False,,1,0,0
2023-01-01,LK-BEV-3ZB4L,13,338.19,False,,0,0,0
2023-01-01,LK-BEV-C2IHO,9,275.71,False,,1,0,0
2023-01-01,LK-BEV-RNPM6,4,233.78,False,,0,0,0
2023-01-01,LK-BEV-9DXJ3,10,193.66,False,,1,0,0
2023-01-01,LK-BEV-TGBCV,20,237.61,False,,1,0,0
2023-01-01,LK-BEV-8N7OD,8,494.27,False,,1,0,0
2023-01-01,LK-BEV-X5QJI,20,455.05,False,,0,0,0
2023-01-01,LK-BEV-DHW9R,10,379.13,False,,1,0,0
2023-01-01,LK-BEV-C1YDM,21,351.66,True,BOGOF,0,0,0
2023-01-01,LK-BEV-USU9F,11,300.58,False,,0,0,0
2023-01-01,LK-BEV-UT4S7,9,595.09,False,,1,0,0
2023-01-01,LK-BEV-NRVBJ,10,166.37,False,,1,0,0
2023-01-01,LK-BEV-9IK01,8,429.99,False,,1,0,0
2023-01-01,LK-BEV-BG34I,26,126.07,True,Discount,1,0,0
2023-01-01,LK-BEV-RMJLJ,5,306.92,False,,0,0,0
2023-01-01,LK-BEV-93MZY,5,212.16,False,,0,0,0
2023-01-01,LK-BEV-2LJK4,10,774.17,False,,0,0,0
2023-01-01,LK-BEV-WO8NB,9,854.78,False,,1,0,0
2023-01-01,LK-DAI-8QSSP,24,875.92,False,,1,0,0
2023-01-01,LK-DAI-JTB9X,14,2324.44,False,,1,0,0
2023-01-01,LK-DAI-ZP6SW,33,467.34,True,Near-Expiry,1,1,32
2023-01-01,LK-DAI-IADDU,37,567.6,False,,1,0,0
2023-01-01,LK-DAI-PE46A,16,534.09,False,,1,0,0
2023-01-01,LK-DAI-5GE09,12,808.02,False,,1,0,0
2023-01-01,LK-DAI-JLZY1,28,159.04,False,,1,0,0
2023-01-01,LK-DAI-XF445,21,584.34,False,,1,0,0
2023-01-01,LK-DAI-ERXDO,21,358.74,True,Bundle,1,0,0
2023-01-01,LK-DAI-ZNQDX,19,693.37,False,,1,0,0
2023-01-01,LK-DAI-ZDO74,13,139.12,False,,1,0,0
2023-01-01,LK-DAI-XVL5P,19,534.59,False,,1,0,0
2023-01-01,LK-DAI-WKMY9,21,155.21,False,,1,0,0
2023-01-01,LK-DAI-NBCJ2,22,348.58,True,Near-Expiry,1,0,0
2023-01-01,LK-DAI-YBNO2,19,697.16,False,,1,0,0
2023-01-01,LK-DAI-C80EB,17,549.09,False,,1,0,0
2023-01-01,LK-DAI-2TCZS,21,103.12,False,,1,0,0
2023-01-01,LK-DAI-939AY,17,539.17,False,,1,0,0
2023-01-01,LK-DAI-GS8G8,13,579.16,False,,1,0,0
2023-01-01,LK-DAI-GJC36,9,138.29,False,,1,0,0
2023-01-01,LK-DAI-VK7N3,19,535.95,False,,1,0,0
2023-01-01,LK-DAI-VT8K0,14,136.95,True,Bundle,1,0,0
2023-01-01,LK-DAI-TKCD0,14,138.88,True,Discount,1,0,0
2023-01-01,LK-DAI-AIH0P,9,654.96,False,,1,0,0
2023-01-01,LK-DAI-064W3,13,251.64,False,,1,0,0
2023-01-01,LK-DAI-AI89Y,8,1286.06,False,,1,0,0
2023-01-01,LK-DAI-QQB9L,13,533.81,False,,1,0,0
2023-01-01,LK-DAI-25A5P,15,1079.9,False,,1,0,0
2023-01-01,LK-DAI-F4ABU,29,1244.04,False,,1,0,0
2023-01-01,LK-DAI-Q95G3,9,689.34,False,,1,0,0
2023-01-01,LK-DAI-PFDRW,28,308.55,False,,1,0,0
2023-01-01,LK-DAI-2NV01,19,493.09,False,,1,1,24
2023-01-01,LK-DAI-YLNFX,6,289.74,False,,1,0,0
2023-01-01,LK-DAI-1OE5E,20,589.04,False,,1,0,0
2023-01-01,LK-DAI-DJNV0,16,416.15,False,,1,0,0
2023-01-01,LK-DAI-YMX9D,24,512.37,True,Bundle,1,0,0
2023-01-01,LK-DAI-7UJOD,14,117.32,False,,1,0,0
2023-01-01,LK-DAI-5RJN2,14,482.01,False,,1,0,0
2023-01-01,LK-DAI-J8Y6R,17,124.36,False,,1,0,0
2023-01-01,LK-DAI-WR965,7,570.23,False,,1,0,0
2023-01-01,LK-BAK-KGEUI,14,451.83,False,,1,0,0
2023-01-01,LK-BAK-V8OGA,14,201.9,False,,1,0,0
2023-01-01,LK-BAK-D7OI0,14,365.03,False,,1,0,0
2023-01-01,LK-BAK-Q05PX,9,217.63,False,,1,0,0
2023-01-01,LK-BAK-K12V2,16,337.71,False,,1,0,0
2023-01-01,LK-BAK-YK03O,8,565.43,False,,1,0,0
2023-01-01,LK-BAK-EPADA,6,342.25,False,,1,0,0
2023-01-01,LK-BAK-3E1I1,12,145.53,False,,1,0,0
2023-01-01,LK-BAK-KMBY9,10,579.5,False,,1,0,0
2023-01-01,LK-BAK-PKZGG,2,368.2,False,,1,0,0
2023-01-01,LK-BAK-41IZX,9,114.31,True,Discount,1,0,0
2023-01-01,LK-BAK-DGBXN,4,250.19,False,,1,0,0
2023-01-01,LK-BAK-ZPD2T,3,670.6,False,,1,0,0
2023-01-01,LK-BAK-NT0MQ,10,113.73,False,,1,0,0
2023-01-01,LK-BAK-DQFJ6,7,581.6,False,,1,0,0
2023-01-01,LK-BAK-UDP2F,10,260.23,False,,1,0,0
2023-01-01,LK-BAK-SIJPY,9,139.89,False,,1,0,0
2023-01-01,LK-BAK-YF0D0,6,448.13,False,,1,0,0
2023-01-01,LK-BAK-YN6SJ,15,174.97,False,,1,0,0
2023-01-01,LK-BAK-9DL5T,10,364.82,False,,1,0,0
2023-01-01,LK-BAK-3W563,8,195.28,False,,1,0,0
2023-01-01,LK-BAK-K03W0,3,177.58,False,,1,0,0
2023-01-01,LK-BAK-QXGNR,26,214.51,True,Near-Expiry,1,0,0
2023-01-01,LK-INS-GP51K,12,77.33,False,,1,0,0
2023-01-01,LK-INS-CVITW,10,108.13,False,,0,0,0
2023-01-01,LK-INS-VYV2G,6,108.28,False,,0,0,0
2023-01-01,LK-INS-SZWD0,10,91.19,False,,1,0,0
2023-01-01,LK-INS-IKGEQ,6,105.55,False,,0,0,0
2023-01-01,LK-INS-ELOU8,9,281.43,False,,0,0,0
2023-01-01,LK-INS-YTAUL,7,96.77,False,,0,0,0
2023-01-01,LK-INS-9HBN5,11,78.93,False,,1,0,0
2023-01-01,LK-INS-T1YJF,4,104.53,False,,0,0,0
2023-01-01,LK-INS-BB6BN,5,98.29,False,,0,0,0
2023-01-01,LK-INS-37QQY,5,368.26,False,,1,0,0
2023-01-01,LK-INS-UMYGY,4,94.18,False,,0,0,0
2023-01-01,LK-INS-56WAF,13,512.71,False,,1,0,0
2023-01-01,LK-INS-WS44C,3,732.64,False,,0,0,0
2023-01-01,LK-INS-GN74F,8,653.62,False,,0,0,0
2023-01-01,LK-INS-IPAR0,10,427.11,False,,0,0,0
2023-01-01,LK-INS-SSVIW,6,96.83,False,,0,0,0
2023-01-01,LK-INS-V60XN,20,59.4,True,BOGOF,1,0,0
2023-01-01,LK-INS-0MX1E,12,99.72,False,,1,0,0
2023-01-01,LK-INS-8YB7W,12,85.22,False,,1,0,0
2023-01-01,LK-INS-ACOSY,8,71.91,False,,1,0,0
2023-01-01,LK-INS-2GDGK,13,103.12,False,,1,0,0
2023-01-01,LK-INS-OXDTP,10,206.4,False,,1,0,0
2023-01-01,LK-INS-4M41K,10,408.62,False,,1,0,0
2023-01-01,LK-INS-RCTLT,4,86.73,False,,0,0,0
2023-01-01,LK-INS-RA6WI,8,115.8,False,,1,0,0
2023-01-01,LK-INS-OEYTL,8,124.05,False,,1,0,0
2023-01-01,LK-SNK-G5WZA,5,192.92,False,,1,0,0
2023-01-01,LK-SNK-5DNWN,8,96.39,True,BOGOF,1,0,0
2023-01-01,LK-SNK-K7ORF,4,183.97,False,,1,0,0
2023-01-01,LK-SNK-89ORV,2,133.59,False,,1,0,0
2023-01-01,LK-SNK-UFQYM,1,480.55,False,,1,0,0
2023-01-01,LK-SNK-127H6,2,200.07,False,,1,0,0
2023-01-01,LK-SNK-GK6T9,5,442.42,False,,1,0,0
2023-01-01,LK-SNK-Q4PBG,1,355.48,False,,1,0,0
2023-01-01,LK-SNK-L3CHO,3,154.01,False,,1,0,0
2023-01-01,LK-SNK-PJVRN,9,146.22,False,,1,0,0
2023-01-01,LK-SNK-2JC2R,1,634.07,False,,1,0,0
2023-01-01,LK-TEA-PXAHK,18,565.51,False,,0,0,0
2023-01-01,LK-TEA-DNON4,16,516.78,False,,0,0,0
2023-01-01,LK-TEA-EZP7Q,23,280.48,False,,0,0,0
2023-01-01,LK-TEA-IQIUX,14,477.88,False,,0,0,0
2023-01-01,LK-TEA-8V0BJ,15,361.58,False,,0,0,0
2023-01-01,LK-TEA-L9R9K,12,335.97,False,,0,0,0
2023-01-01,LK-TEA-JZP97,39,386.37,False,,0,0,0
2023-01-01,LK-TEA-1G7IR,15,1718.23,False,,0,0,0
2023-01-01,LK-TEA-NOX8F,23,788.93,False,,0,0,0
2023-01-01,LK-TEA-WDS9Y,24,176.47,True,Near-Expiry,0,0,0
2023-01-01,LK-TEA-CBDPD,17,3209.08,False,,0,0,0
2023-01-01,LK-TEA-1Q3M7,13,207.57,False,,1,0,0
2023-01-01,LK-TEA-0K3WY,20,1364.73,False,,0,0,0
2023-01-01,LK-TEA-D1FPE,35,124.48,True,Flash,1,1,2
2023-01-01,LK-TEA-0VTKR,11,337.01,False,,0,0,0
2023-01-01,LK-TEA-QPF0Q,12,441.39,False,,0,0,0
2023-01-01,LK-TEA-K0YEH,14,469.87,False,,0,0,0
2023-01-01,LK-HOU-BDW56,11,438.69,False,,1,0,0
2023-01-01,LK-HOU-DN1MX,9,1461.33,False,,0,0,0
2023-01-01,LK-HOU-MO1PO,5,514.2,False,,0,0,0
2023-01-01,LK-HOU-FB2VI,6,630.09,False,,0,0,0
2023-01-01,LK-HOU-Z7X4I,4,378.5,False,,0,0,0
2023-01-01,LK-HOU-5RQNS,6,910.98,False,,0,0,0
2023-01-01,LK-HOU-EHR07,9,145.59,False,,0,0,0
2023-01-01,LK-HOU-B66H3,6,523.03,False,,0,0,0
2023-01-01,LK-HOU-Q5L2X,10,541.66,False,,0,0,0
2023-01-01,LK-HOU-T18S1,7,585.86,False,,0,0,0
2023-01-01,LK-HOU-PO4LJ,7,391.03,False,,0,0,0
2023-01-01,LK-HOU-F6J76,16,786.54,False,,0,0,0
2023-01-01,LK-HOU-TVD1X,5,277.5,False,,0,0,0
2023-01-01,LK-HOU-V8LYM,6,511.47,False,,0,0,0
2023-01-01,LK-HOU-YZG3W,5,310.34,False,,0,0,0
2023-01-01,LK-HOU-VGV0E,6,404.11,False,,1,0,0
2023-01-01,LK-HOU-ESRSB,7,1043.93,False,,0,0,0
2023-01-01,LK-HOU-CWBPA,7,445.47,False,,0,0,0
2023-01-01,LK-HOU-N25WM,14,847.09,False,,0,0,0
2023-01-01,LK-HOU-EBEVS,7,339.97,False,,0,0,0
2023-01-01,LK-HOU-M9XHC,4,759.13,False,,0,0,0
2023-01-01,LK-HOU-5ZMTG,16,636.37,False,,0,0,0
2023-01-01,LK-HOU-5CF72,4,582.67,False,,0,0,0
2023-01-01,LK-HOU-5HCQX,6,410.63,False,,0,0,0
2023-01-01,LK-PER-BHH5O,3,151.56,False,,0,0,0
2023-01-01,LK-PER-LK3YJ,1,176.77,False,,0,0,0
2023-01-01,LK-PER-DUQ6D,8,323.51,False,,0,0,0
2023-01-01,LK-PER-G4OFD,2,226.4,False,,0,0,0
2023-01-01,LK-PER-AFCO3,3,739.32,False,,0,0,0
2023-01-01,LK-PER-GWPNX,2,501.72,False,,0,0,0
2023-01-01,LK-PER-QJSQC,2,383.58,False,,0,0,0
2023-01-01,LK-PER-8F34G,9,297.11,True,Bundle,0,0,0
2023-01-01,LK-PER-YH523,22,291.61,True,Near-Expiry,0,0,0
2023-01-01,LK-PER-SRYZX,1,381.8,False,,0,0,0
2023-01-01,LK-PER-2BH2N,24,339.1,False,,0,0,0
2023-01-01,LK-PER-W580Y,8,177.31,False,,0,0,0
2023-01-01,LK-PER-1HJR6,5,238.13,False,,0,0,0
2023-01-01,LK-PER-D070E,20,207.43,True,Near-Expiry,0,0,0
2023-01-01,LK-BAB-VDA4L,1,442.96,False,,0,0,0
2023-01-01,LK-BAB-8P47D,3,1086.63,False,,0,0,0
2023-01-01,LK-BAB-G92SJ,5,172.91,False,,1,0,0
2023-01-01,LK-BAB-DKEPL,35,2650.69,False,,0,0,0
2023-01-01,LK-BAB-DDAFS,16,438.77,False,,0,0,0
2023-01-01,LK-FRZ-F1N2O,5,1307.67,False,,0,0,0
2023-01-01,LK-FRZ-WAM0K,4,701.54,False,,1,0,0
2023-01-01,LK-FRZ-0E1AD,10,388.56,False,,1,0,0
2023-01-01,LK-FRZ-FYK3M,4,862.1,False,,0,0,0
2023-01-01,LK-FRZ-DNH4N,17,495.59,False,,1,1,16
2023-01-01,LK-FRZ-NA8NZ,4,1783.84,False,,0,0,0
2023-01-02,LK-RIC-XAJI0,9,301.66,False,,1,1,4
2023-01-02,LK-RIC-ZMF8M,5,1421.61,False,,0,0,0
2023-01-02,LK-RIC-UY41I,2,1509.43,False,,0,0,0
2023-01-02,LK-RIC-6OH9S,5,280.19,False,,0,0,0
2023-01-02,LK-RIC-MKFAZ,13,237.79,False,,0,0,0
2023-01-02,LK-RIC-C58DR,8,378.62,False,,0,0,0
2023-01-02,LK-RIC-EIMVI,4,300.21,False,,0,0,0
2023-01-02,LK-RIC-3GDPP,16,635.08,True,Near-Expiry,0,0,0
2023-01-02,LK-RIC-B9487,9,265.21,False,,0,0,0
2023-01-02,LK-RIC-3J2D5,10,1558.44,False,,0,0,0
2023-01-02,LK-RIC-KPUXQ,11,540.36,False,,0,0,0
2023-01-02,LK-RIC-TUL1P,10,360.7,False,,0,0,0
2023-01-02,LK-RIC-0TVHH,5,229.22,False,,0,0,0
2023-01-02,LK-RIC-4VE92,9,303.0,True,Flash,1,1,18
2023-01-02,LK-RIC-ZJA8D,6,1199.8,False,,0,0,0
2023-01-02,LK-RIC-LZJJE,7,341.79,False,,1,0,0
2023-01-02,LK-RIC-FUK9E,4,264.8,False,,0,0,0
2023-01-02,LK-RIC-HXFGC,8,337.6,False,,0,0,0
2023-01-02,LK-RIC-EIFJF,3,341.1,False,,0,0,0
2023-01-02,LK-RIC-VAIY4,5,383.94,False,,0,0,0
2023-01-02,LK-RIC-49ITN,6,346.64,False,,0,0,0
2023-01-02,LK-RIC-0PDW5,5,1300.77,False,,0,0,0
2023-01-02,LK-RIC-I6FQJ,10,399.09,False,,0,0,0
2023-01-02,LK-RIC-BNE6L,7,363.5,False,,1,0,0
2023-01-02,LK-RIC-0982N,6,1090.98,True,Bundle,0,0,0
2023-01-02,LK-RIC-XWQZX,5,742.88,False,,0,0,0
2023-01-02,LK-DRY-92H3T,7,496.21,False,,0,0,0
2023-01-02,LK-DRY-AJEPE,11,263.62,False,,0,0,0
2023-01-02,LK-DRY-PDZP6,6,417.38,False,,0,0,0
2023-01-02,LK-DRY-TNQFL,8,277.2,False,,0,0,0
2023-01-02,LK-DRY-43C5B,14,219.52,False,,0,0,0
2023-01-02,LK-DRY-SOLML,6,178.57,False,,0,0,0
2023-01-02,LK-DRY-G1R11,6,75.58,False,,0,0,0
2023-01-02,LK-DRY-XBZ9S,8,106.12,False,,0,0,0
2023-01-02,LK-DRY-5MUFM,7,169.25,False,,0,0,0
2023-01-02,LK-DRY-GH8RI,3,204.14,False,,0,0,0
2023-01-02,LK-DRY-POYIP,7,167.64,False,,0,0,0
2023-01-02,LK-DRY-EJX5T,8,189.59,False,,0,0,0
2023-01-02,LK-DRY-NB74X,9,72.62,False,,0,0,0
2023-01-02,LK-DRY-2SA5B,3,487.16,False,,1,1,18
2023-01-02,LK-DRY-9RGEZ,8,364.56,False,,0,0,0
2023-01-02,LK-DRY-LEN60,20,1178.96,False,,0,0,0
2023-01-02,LK-DRY-8BFQN,7,384.41,False,,0,0,0
2023-01-02,LK-DRY-HWY9H,12,442.45,False,,0,0,0
2023-01-02,LK-DRY-2ATN2,19,280.88,False,,0,0,0
2023-01-02,LK-DRY-52XG8,17,286.96,True,Near-Expiry,0,0,0
2023-01-02,LK-DRY-KTSG7,4,209.71,False,,0,0,0
2023-01-02,LK-DRY-XKI3O,4,301.37,False,,0,0,0
2023-01-02,LK-DRY-LQJID,5,253.87,False,,0,0,0
2023-01-02,LK-DRY-HMBR5,11,434.54,False,,0,0,0
2023-01-02,LK-DRY-7LOW4,5,299.71,False,,0,0,0
2023-01-02,LK-DRY-1750C,10,117.68,False,,0,0,0
2023-01-02,LK-DRY-VGIUI,5,113.68,False,,0,0,0
2023-01-02,LK-DRY-C7X0H,3,206.02,False,,0,0,0
2023-01-02,LK-DRY-AT7O7,10,59.1,False,,0,0,0
2023-01-02,LK-DRY-G05KB,6,177.92,False,,0,0,0
2023-01-02,LK-DRY-K0AXY,5,166.87,False,,0,0,0
2023-01-02,LK-DRY-OTQTX,6,202.69,False,,0,0,0
2023-01-02,LK-DRY-EHUDS,9,175.94,False,,0,0,0
2023-01-02,LK-DRY-MC97C,9,241.21,False,,1,1,1
2023-01-02,LK-DRY-T0IAA,3,154.64,False,,0,0,0
2023-01-02,LK-DRY-HDBVZ,14,818.37,False,,0,0,0
2023-01-02,LK-DRY-59SOJ,16,1172.78,False,,0,0,0
2023-01-02,LK-DRY-4FQCO,1,438.66,False,,1,1,12
2023-01-02,LK-DRY-G10UR,7,1161.92,False,,0,0,0
2023-01-02,LK-BEV-RXYJ3,4,479.06,False,,1,1,2
2023-01-02,LK-BEV-P7G7S,4,531.73,False,,0,0,0
2023-01-02,LK-BEV-DNTCA,2,194.17,False,,0,0,0
2023-01-02,LK-BEV-4M18O,4,379.94,False,,0,0,0
2023-01-02,LK-BEV-ZW0LD,2,543.1,False,,1,1,4
2023-01-02,LK-BEV-WVHDK,5,172.89,False,,0,0,0
2023-01-02,LK-BEV-W82LK,4,317.35,False,,0,0,0
2023-01-02,LK-BEV-RWIXZ,3,547.73,False,,0,0,0
2023-01-02,LK-BEV-1XMXB,3,245.95,False,,0,0,0
2023-01-02,LK-BEV-F9RK7,5,437.88,False,,0,0,0
2023-01-02,LK-BEV-4W3ZK,2,370.32,False,,0,0,0
2023-01-02,LK-BEV-77GGK,2,372.55,False,,0,0,0
2023-01-02,LK-BEV-GU2HB,4,395.99,True,Discount,0,0,0
2023-01-02,LK-BEV-0XI5B,4,459.28,False,,0,0,0
2023-01-02,LK-BEV-4DD1V,3,287.3,False,,0,0,0
2023-01-02,LK-BEV-181AC,3,449.17,False,,0,0,0
2023-01-02,LK-BEV-8S2ZG,3,400.32,False,,0,0,0
2023-01-02,LK-BEV-3ZB4L,6,279.37,True,Discount,0,0,0
2023-01-02,LK-BEV-RNPM6,1,228.71,False,,0,0,0
2023-01-02,LK-BEV-W2292,1,186.1,False,,0,0,0
2023-01-02,LK-BEV-X5QJI,4,463.6,False,,0,0,0
2023-01-02,LK-BEV-USU9F,3,299.63,False,,0,0,0
2023-01-02,LK-BEV-RMJLJ,3,305.3,False,,0,0,0
2023-01-02,LK-BEV-93MZY,1,209.01,False,,0,0,0
2023-01-02,LK-BEV-2LJK4,2,782.39,False,,0,0,0
2023-01-02,LK-INS-665DL,2,111.69,False,,0,0,0
